STATIONS_ID,BEZUGSDATUM_SYNOP,MESSZEITPUNKT,QN_1,AE_GB_POS,AE_GL_POS,AE_GPM,AE_P,AE_TT,AE_RF,AE_TD,AE_FF,AE_DD,eor
4928,2021060112,3148,-999,48.68,9.25,15748,109.78,-55.8,1,-85.8,8.9,19,eor
4928,2021060112,3150,-999,48.68,9.25,15757,109.65,-55.7,1,-85.8,8.7,19,eor
4928,2021060112,3152,-999,48.68,9.25,15765,109.49,-55.7,1,-85.7,8.5,19,eor
4928,2021060112,3154,-999,48.68,9.25,15774,109.35,-55.7,1,-85.7,8.4,19,eor
4928,2021060112,3156,-999,48.68,9.25,15783,109.19,-55.6,1,-85.7,8.2,19,eor
4928,2021060112,3158,-999,48.68,9.25,15790,109.06,-55.6,1,-85.7,8,19,eor
4928,2021060112,3160,-999,48.68,9.25,15799,108.9,-55.6,1,-85.7,7.8,19,eor
4928,2021060112,3162,-999,48.68,9.25,15808,108.77,-55.6,1,-85.7,7.6,18,eor
4928,2021060112,3164,-999,48.68,9.25,15817,108.61,-55.6,1,-85.7,7.4,17,eor
4928,2021060112,3166,-999,48.68,9.25,15825,108.48,-55.5,1,-85.6,7.1,17,eor
4928,2021060112,3168,-999,48.68,9.25,15833,108.32,-55.5,1,-85.6,6.9,16,eor
4928,2021060112,3170,-999,48.68,9.25,15842,108.16,-55.5,1,-85.6,6.7,15,eor
4928,2021060112,3172,-999,48.68,9.25,15853,108,-55.5,1,-85.6,6.5,13,eor
4928,2021060112,3174,-999,48.68,9.25,15862,107.84,-55.5,1,-85.6,6.3,12,eor
4928,2021060112,3176,-999,48.68,9.25,15871,107.68,-55.5,1,-85.6,6.1,11,eor
4928,2021060112,3178,-999,48.68,9.25,15879,107.55,-55.5,1,-85.6,6,10,eor
4928,2021060112,3180,-999,48.68,9.25,15889,107.4,-55.5,1,-85.6,5.8,9,eor
4928,2021060112,3182,-999,48.68,9.25,15899,107.24,-55.5,1,-85.6,5.7,8,eor
4928,2021060112,3184,-999,48.68,9.25,15907,107.08,-55.5,1,-85.6,5.6,7,eor
4928,2021060112,3186,-999,48.68,9.25,15916,106.92,-55.5,1,-85.6,5.5,6,eor
4928,2021060112,3188,-999,48.68,9.25,15925,106.77,-55.5,1,-85.6,5.5,6,eor
4928,2021060112,3190,-999,48.68,9.25,15935,106.64,-55.5,1,-85.6,5.4,5,eor
4928,2021060112,3192,-999,48.68,9.25,15943,106.48,-55.6,1,-85.6,5.4,5,eor
4928,2021060112,3194,-999,48.68,9.25,15951,106.33,-55.6,1,-85.6,5.3,5,eor
4928,2021060112,3196,-999,48.68,9.25,15961,106.17,-55.6,1,-85.7,5.3,5,eor
4928,2021060112,3198,-999,48.68,9.25,15970,106.04,-55.6,1,-85.7,5.2,5,eor
4928,2021060112,3200,-999,48.68,9.25,15980,105.88,-55.6,1,-85.7,5.2,6,eor
4928,2021060112,3202,-999,48.68,9.25,15988,105.73,-55.5,1,-85.7,5.1,6,eor
4928,2021060112,3204,-999,48.68,9.25,15998,105.58,-55.4,1,-85.6,5,6,eor
4928,2021060112,3206,-999,48.68,9.25,16006,105.42,-55.3,1,-85.6,4.9,7,eor
4928,2021060112,3208,-999,48.68,9.25,16016,105.27,-55.3,1,-85.6,4.8,7,eor
4928,2021060112,3210,-999,48.68,9.25,16025,105.11,-55.3,1,-85.6,4.7,7,eor
4928,2021060112,3212,-999,48.68,9.25,16035,104.96,-55.3,1,-85.7,4.5,7,eor
4928,2021060112,3214,-999,48.68,9.25,16044,104.81,-55.3,1,-85.7,4.4,7,eor
4928,2021060112,3216,-999,48.68,9.25,16054,104.65,-55.3,1,-85.7,4.2,6,eor
4928,2021060112,3218,-999,48.68,9.25,16062,104.5,-55.3,1,-85.6,4,6,eor
4928,2021060112,3220,-999,48.68,9.25,16071,104.34,-55.3,1,-85.6,3.8,4,eor
4928,2021060112,3222,-999,48.68,9.25,16081,104.19,-55.3,1,-85.6,3.6,2,eor
4928,2021060112,3224,-999,48.68,9.25,16090,104.07,-55.4,1,-85.6,3.4,359,eor
4928,2021060112,3226,-999,48.68,9.25,16099,103.91,-55.4,1,-85.6,3.2,355,eor
4928,2021060112,3228,-999,48.67,9.25,16109,103.76,-55.4,1,-85.7,3,350,eor
4928,2021060112,3230,-999,48.67,9.25,16118,103.61,-55.4,1,-85.7,2.8,344,eor
4928,2021060112,3232,-999,48.67,9.25,16128,103.46,-55.5,1,-85.8,2.7,337,eor
4928,2021060112,3234,-999,48.67,9.25,16136,103.31,-55.6,1,-85.8,2.7,330,eor
4928,2021060112,3236,-999,48.67,9.25,16145,103.16,-55.6,1,-85.9,2.8,322,eor
4928,2021060112,3238,-999,48.67,9.25,16154,103.03,-55.5,1,-85.8,2.9,316,eor
4928,2021060112,3240,-999,48.67,9.25,16162,102.88,-55.4,1,-85.8,3.1,310,eor
4928,2021060112,3242,-999,48.67,9.25,16172,102.73,-55.4,1,-85.7,3.3,305,eor
4928,2021060112,3244,-999,48.67,9.25,16182,102.58,-55.3,1,-85.7,3.5,302,eor
4928,2021060112,3246,-999,48.67,9.25,16192,102.4,-55.3,1,-85.7,3.8,299,eor
4928,2021060112,3248,-999,48.67,9.25,16201,102.25,-55.3,1,-85.7,4.1,297,eor
4928,2021060112,3250,-999,48.67,9.25,16211,102.1,-55.3,1,-85.7,4.3,296,eor
4928,2021060112,3252,-999,48.67,9.25,16221,101.95,-55.2,1,-85.7,4.6,296,eor
4928,2021060112,3254,-999,48.67,9.25,16230,101.78,-55.2,1,-85.6,4.9,296,eor
4928,2021060112,3256,-999,48.67,9.25,16240,101.63,-55.2,1,-85.6,5.2,296,eor
4928,2021060112,3258,-999,48.67,9.25,16249,101.48,-55.2,1,-85.6,5.4,297,eor
4928,2021060112,3260,-999,48.67,9.25,16259,101.33,-55.2,1,-85.6,5.7,298,eor
4928,2021060112,3262,-999,48.67,9.25,16269,101.16,-55.3,1,-85.6,5.9,299,eor
4928,2021060112,3264,-999,48.67,9.25,16279,101.01,-55.3,1,-85.6,6.2,300,eor
4928,2021060112,3266,-999,48.67,9.25,16288,100.86,-55.4,1,-85.6,6.4,301,eor
4928,2021060112,3268,-999,48.67,9.25,16298,100.72,-55.4,1,-85.6,6.6,302,eor
4928,2021060112,3270,-999,48.67,9.25,16308,100.57,-55.4,1,-85.6,6.9,303,eor
4928,2021060112,3272,-999,48.67,9.25,16317,100.4,-55.4,1,-85.6,7.1,305,eor
4928,2021060112,3274,-999,48.67,9.25,16327,100.25,-55.4,1,-85.6,7.3,306,eor
4928,2021060112,3276,-999,48.67,9.25,16337,100.1,-55.4,1,-85.6,7.5,308,eor
4928,2021060112,3278,-999,48.67,9.25,16348,99.93,-55.4,1,-85.6,7.7,309,eor
4928,2021060112,3280,-999,48.67,9.25,16358,99.79,-55.5,1,-85.6,7.9,310,eor
4928,2021060112,3282,-999,48.67,9.25,16367,99.62,-55.6,1,-85.6,8,312,eor
4928,2021060112,3284,-999,48.67,9.25,16377,99.47,-55.6,1,-85.6,8.2,313,eor
4928,2021060112,3286,-999,48.67,9.25,16388,99.3,-55.7,1,-85.7,8.3,314,eor
4928,2021060112,3288,-999,48.67,9.25,16398,99.16,-55.7,1,-85.7,8.5,315,eor
4928,2021060112,3290,-999,48.67,9.26,16408,98.99,-55.8,1,-85.8,8.6,317,eor
4928,2021060112,3292,-999,48.67,9.26,16418,98.84,-55.8,1,-85.8,8.7,318,eor
4928,2021060112,3294,-999,48.67,9.26,16428,98.7,-55.9,1,-85.8,8.7,319,eor
4928,2021060112,3296,-999,48.67,9.26,16438,98.55,-55.9,1,-85.8,8.7,320,eor
4928,2021060112,3298,-999,48.67,9.26,16446,98.38,-55.8,1,-85.8,8.7,322,eor
4928,2021060112,3300,-999,48.67,9.26,16456,98.26,-55.8,1,-85.8,8.7,323,eor
4928,2021060112,3302,-999,48.67,9.26,16465,98.1,-55.8,1,-85.7,8.6,325,eor
4928,2021060112,3304,-999,48.67,9.26,16474,97.95,-55.8,1,-85.7,8.6,326,eor
4928,2021060112,3306,-999,48.67,9.26,16485,97.81,-55.8,1,-85.7,8.5,328,eor
4928,2021060112,3308,-999,48.67,9.26,16496,97.64,-55.8,1,-85.8,8.4,329,eor
4928,2021060112,3310,-999,48.67,9.26,16504,97.5,-55.8,1,-85.8,8.4,331,eor
4928,2021060112,3312,-999,48.67,9.26,16515,97.35,-55.8,1,-85.8,8.3,332,eor
4928,2021060112,3314,-999,48.67,9.26,16523,97.21,-55.8,1,-85.8,8.2,333,eor
4928,2021060112,3316,-999,48.67,9.26,16534,97.07,-55.8,1,-85.8,8.2,334,eor
4928,2021060112,3318,-999,48.67,9.26,16544,96.93,-55.9,1,-85.9,8.1,335,eor
4928,2021060112,3320,-999,48.67,9.26,16551,96.79,-55.9,1,-85.9,8.1,336,eor
4928,2021060112,3322,-999,48.67,9.26,16561,96.65,-55.9,1,-85.9,8,337,eor
4928,2021060112,3324,-999,48.67,9.26,16569,96.5,-56,1,-85.9,8,337,eor
4928,2021060112,3326,-999,48.67,9.26,16580,96.36,-55.9,1,-85.9,8,337,eor
4928,2021060112,3328,-999,48.67,9.26,16589,96.22,-55.9,1,-85.9,7.9,337,eor
4928,2021060112,3330,-999,48.67,9.26,16596,96.08,-55.8,1,-85.9,7.9,337,eor
4928,2021060112,3332,-999,48.67,9.26,16606,95.96,-55.7,1,-85.8,8,337,eor
4928,2021060112,3334,-999,48.67,9.26,16615,95.8,-55.7,1,-85.8,8,337,eor
4928,2021060112,3336,-999,48.67,9.26,16625,95.66,-55.6,1,-85.8,8,337,eor
4928,2021060112,3338,-999,48.67,9.26,16636,95.52,-55.6,1,-85.8,8.1,337,eor
4928,2021060112,3340,-999,48.67,9.26,16644,95.38,-55.6,1,-85.9,8.2,337,eor
4928,2021060112,3342,-999,48.67,9.26,16654,95.24,-55.6,1,-85.9,8.3,337,eor
4928,2021060112,3344,-999,48.67,9.26,16664,95.1,-55.6,1,-85.9,8.4,338,eor
4928,2021060112,3346,-999,48.67,9.26,16673,94.96,-55.5,1,-85.9,8.5,338,eor
4928,2021060112,3348,-999,48.67,9.26,16683,94.8,-55.5,1,-85.9,8.5,339,eor
4928,2021060112,3350,-999,48.67,9.26,16692,94.66,-55.6,1,-85.9,8.6,339,eor
4928,2021060112,3352,-999,48.67,9.26,16702,94.52,-55.6,1,-85.9,8.7,340,eor
4928,2021060112,3354,-999,48.67,9.26,16712,94.38,-55.6,1,-85.9,8.7,341,eor
4928,2021060112,3356,-999,48.67,9.26,16721,94.25,-55.5,1,-85.9,8.7,342,eor
4928,2021060112,3358,-999,48.67,9.26,16729,94.11,-55.5,1,-85.9,8.7,343,eor
4928,2021060112,3360,-999,48.67,9.26,16739,93.97,-55.5,1,-85.8,8.7,344,eor
4928,2021060112,3362,-999,48.67,9.26,16749,93.83,-55.5,1,-85.8,8.6,345,eor
4928,2021060112,3364,-999,48.67,9.26,16758,93.69,-55.5,1,-85.9,8.5,346,eor
4928,2021060112,3366,-999,48.67,9.26,16767,93.58,-55.5,1,-85.9,8.4,348,eor
4928,2021060112,3368,-999,48.67,9.26,16775,93.44,-55.5,1,-85.9,8.3,350,eor
4928,2021060112,3370,-999,48.67,9.26,16785,93.31,-55.5,1,-85.9,8.2,351,eor
4928,2021060112,3372,-999,48.67,9.26,16794,93.17,-55.5,1,-85.9,8.1,353,eor
4928,2021060112,3374,-999,48.67,9.26,16803,93.03,-55.4,1,-85.9,8,355,eor
4928,2021060112,3376,-999,48.67,9.26,16812,92.9,-55.4,1,-85.9,7.9,357,eor
4928,2021060112,3378,-999,48.67,9.26,16821,92.76,-55.3,1,-85.8,7.8,360,eor
4928,2021060112,3380,-999,48.67,9.26,16832,92.63,-55.3,1,-85.8,7.7,2,eor
4928,2021060112,3382,-999,48.67,9.26,16842,92.49,-55.4,1,-85.8,7.7,5,eor
4928,2021060112,3384,-999,48.67,9.26,16850,92.33,-55.4,1,-85.9,7.6,7,eor
4928,2021060112,3386,-999,48.67,9.26,16860,92.22,-55.5,1,-85.9,7.6,10,eor
4928,2021060112,3388,-999,48.67,9.26,16869,92.08,-55.5,1,-85.9,7.5,12,eor
4928,2021060112,3390,-999,48.67,9.26,16878,91.95,-55.5,1,-85.9,7.5,14,eor
4928,2021060112,3392,-999,48.67,9.26,16886,91.84,-55.5,1,-85.9,7.5,17,eor
4928,2021060112,3394,-999,48.67,9.26,16894,91.7,-55.5,1,-85.9,7.4,19,eor
4928,2021060112,3396,-999,48.67,9.26,16903,91.59,-55.5,1,-85.9,7.3,21,eor
4928,2021060112,3398,-999,48.67,9.26,16911,91.48,-55.4,1,-85.8,7.2,23,eor
4928,2021060112,3400,-999,48.67,9.26,16920,91.35,-55.4,1,-85.8,7.1,25,eor
4928,2021060112,3402,-999,48.67,9.26,16930,91.21,-55.4,1,-85.9,6.9,27,eor
4928,2021060112,3404,-999,48.67,9.26,16938,91.08,-55.4,1,-85.9,6.6,29,eor
4928,2021060112,3406,-999,48.67,9.26,16947,90.97,-55.4,1,-85.9,6.4,31,eor
4928,2021060112,3408,-999,48.67,9.26,16955,90.83,-55.4,1,-85.9,6.1,33,eor
4928,2021060112,3410,-999,48.67,9.26,16964,90.7,-55.3,1,-85.9,5.7,35,eor
4928,2021060112,3412,-999,48.67,9.26,16973,90.59,-55.3,1,-85.9,5.4,37,eor
4928,2021060112,3414,-999,48.66,9.26,16983,90.46,-55.2,1,-85.9,5,40,eor
4928,2021060112,3416,-999,48.66,9.26,16991,90.33,-55.1,1,-85.9,4.7,43,eor
4928,2021060112,3418,-999,48.66,9.26,17001,90.22,-55,1,-85.8,4.4,46,eor
4928,2021060112,3420,-999,48.66,9.26,17009,90.08,-54.9,1,-85.8,4.1,50,eor
4928,2021060112,3422,-999,48.66,9.26,17016,89.97,-54.9,1,-85.8,3.8,54,eor
4928,2021060112,3424,-999,48.66,9.26,17025,89.84,-54.9,1,-85.8,3.6,59,eor
4928,2021060112,3426,-999,48.66,9.26,17034,89.73,-54.9,1,-85.8,3.4,64,eor
4928,2021060112,3428,-999,48.66,9.26,17043,89.6,-54.9,1,-85.8,3.2,69,eor
4928,2021060112,3430,-999,48.66,9.26,17053,89.47,-54.9,1,-85.8,3.1,74,eor
4928,2021060112,3432,-999,48.66,9.26,17061,89.34,-54.9,1,-85.8,3,80,eor
4928,2021060112,3434,-999,48.66,9.26,17071,89.21,-54.9,1,-85.8,2.9,85,eor
4928,2021060112,3436,-999,48.66,9.26,17079,89.1,-55,1,-85.8,2.8,91,eor
4928,2021060112,3438,-999,48.66,9.26,17089,88.97,-55,1,-85.8,2.7,98,eor
4928,2021060112,3440,-999,48.66,9.26,17098,88.84,-55,1,-85.8,2.7,104,eor
4928,2021060112,3442,-999,48.66,9.26,17107,88.71,-55,1,-85.8,2.6,111,eor
4928,2021060112,3444,-999,48.66,9.26,17116,88.58,-55.1,1,-85.8,2.5,118,eor
4928,2021060112,3446,-999,48.66,9.26,17125,88.45,-55.1,1,-85.8,2.5,125,eor
4928,2021060112,3448,-999,48.66,9.26,17134,88.34,-55.2,1,-85.8,2.4,133,eor
4928,2021060112,3450,-999,48.66,9.26,17143,88.21,-55.2,1,-85.8,2.4,141,eor
4928,2021060112,3452,-999,48.66,9.26,17153,88.08,-55.2,1,-85.8,2.4,149,eor
4928,2021060112,3454,-999,48.66,9.26,17162,87.95,-55.2,1,-85.8,2.4,157,eor
4928,2021060112,3456,-999,48.67,9.26,17170,87.83,-55.2,1,-85.8,2.4,165,eor
4928,2021060112,3458,-999,48.67,9.26,17179,87.7,-55.3,1,-85.8,2.4,173,eor
4928,2021060112,3460,-999,48.67,9.26,17189,87.59,-55.3,1,-85.8,2.5,181,eor
4928,2021060112,3462,-999,48.67,9.26,17198,87.46,-55.3,1,-85.8,2.5,189,eor
4928,2021060112,3464,-999,48.67,9.26,17206,87.33,-55.4,1,-85.8,2.6,197,eor
4928,2021060112,3466,-999,48.67,9.26,17217,87.21,-55.4,1,-85.9,2.7,204,eor
4928,2021060112,3468,-999,48.67,9.26,17225,87.08,-55.4,1,-85.9,2.7,211,eor
4928,2021060112,3470,-999,48.67,9.26,17233,86.97,-55.5,1,-85.9,2.8,217,eor
4928,2021060112,3472,-999,48.67,9.26,17242,86.84,-55.5,1,-85.9,3,223,eor
4928,2021060112,3474,-999,48.67,9.26,17253,86.72,-55.5,1,-85.9,3.1,228,eor
4928,2021060112,3476,-999,48.67,9.26,17262,86.59,-55.5,1,-85.9,3.2,233,eor
4928,2021060112,3478,-999,48.67,9.26,17270,86.46,-55.5,1,-85.9,3.3,238,eor
4928,2021060112,3480,-999,48.67,9.26,17280,86.34,-55.5,1,-85.9,3.4,242,eor
4928,2021060112,3482,-999,48.67,9.26,17289,86.21,-55.5,1,-85.9,3.5,246,eor
4928,2021060112,3484,-999,48.67,9.26,17298,86.08,-55.5,1,-85.9,3.6,250,eor
4928,2021060112,3486,-999,48.67,9.26,17307,85.96,-55.5,1,-85.9,3.6,253,eor
4928,2021060112,3488,-999,48.67,9.26,17316,85.83,-55.5,1,-85.9,3.7,257,eor
4928,2021060112,3490,-999,48.67,9.26,17327,85.71,-55.5,1,-86,3.7,261,eor
4928,2021060112,3492,-999,48.67,9.26,17336,85.58,-55.6,1,-86,3.7,265,eor
4928,2021060112,3494,-999,48.67,9.26,17345,85.46,-55.6,1,-86.1,3.7,269,eor
4928,2021060112,3496,-999,48.67,9.26,17354,85.33,-55.6,1,-86.1,3.7,273,eor
4928,2021060112,3498,-999,48.67,9.26,17362,85.21,-55.6,1,-86.2,3.7,278,eor
4928,2021060112,3500,-999,48.67,9.26,17372,85.08,-55.6,1,-86.2,3.8,283,eor
4928,2021060112,3502,-999,48.67,9.26,17384,84.96,-55.6,1,-86.2,3.8,288,eor
4928,2021060112,3504,-999,48.67,9.26,17393,84.81,-55.5,1,-86.3,3.9,292,eor
4928,2021060112,3506,-999,48.67,9.26,17402,84.69,-55.4,1,-86.3,4,297,eor
4928,2021060112,3508,-999,48.67,9.26,17413,84.56,-55.3,1,-86.3,4.1,301,eor
4928,2021060112,3510,-999,48.67,9.26,17422,84.42,-55.1,1,-86.3,4.2,304,eor
4928,2021060112,3512,-999,48.67,9.26,17431,84.3,-54.9,1,-86.2,4.4,307,eor
4928,2021060112,3514,-999,48.67,9.26,17442,84.17,-54.8,1,-86.2,4.5,310,eor
4928,2021060112,3516,-999,48.67,9.26,17452,84.03,-54.6,1,-86.1,4.6,311,eor
4928,2021060112,3518,-999,48.67,9.26,17462,83.91,-54.5,1,-86.1,4.8,313,eor
4928,2021060112,3520,-999,48.67,9.26,17472,83.76,-54.4,1,-86.1,4.8,314,eor
4928,2021060112,3522,-999,48.67,9.26,17483,83.64,-54.3,1,-86.1,4.9,315,eor
4928,2021060112,3524,-999,48.67,9.26,17492,83.52,-54.2,1,-86,4.9,315,eor
4928,2021060112,3526,-999,48.66,9.26,17501,83.4,-54.2,1,-86,4.9,315,eor
4928,2021060112,3528,-999,48.66,9.26,17510,83.25,-54.2,1,-86.1,4.8,316,eor
4928,2021060112,3530,-999,48.66,9.26,17522,83.13,-54.3,1,-86.1,4.7,316,eor
4928,2021060112,3532,-999,48.66,9.26,17532,82.99,-54.3,1,-86.1,4.5,316,eor
4928,2021060112,3534,-999,48.66,9.26,17541,82.87,-54.3,1,-86.1,4.3,316,eor
4928,2021060112,3536,-999,48.66,9.26,17552,82.73,-54.3,1,-86,4.1,316,eor
4928,2021060112,3538,-999,48.66,9.26,17562,82.6,-54.2,1,-86,3.8,316,eor
4928,2021060112,3540,-999,48.66,9.26,17574,82.46,-54.2,1,-85.9,3.6,315,eor
4928,2021060112,3542,-999,48.66,9.26,17583,82.34,-54.2,1,-85.9,3.3,315,eor
4928,2021060112,3544,-999,48.66,9.26,17592,82.22,-54.2,1,-85.9,3,314,eor
4928,2021060112,3546,-999,48.66,9.26,17601,82.1,-54.2,1,-85.9,2.8,313,eor
4928,2021060112,3548,-999,48.66,9.26,17610,81.98,-54.2,1,-85.9,2.5,311,eor
4928,2021060112,3550,-999,48.66,9.26,17620,81.86,-54.2,1,-85.9,2.4,309,eor
4928,2021060112,3552,-999,48.66,9.26,17630,81.72,-54.3,1,-85.9,2.2,307,eor
4928,2021060112,3554,-999,48.66,9.26,17641,81.6,-54.3,1,-85.9,2.1,303,eor
4928,2021060112,3556,-999,48.66,9.26,17650,81.48,-54.3,1,-85.9,2,300,eor
4928,2021060112,3558,-999,48.66,9.26,17659,81.36,-54.3,1,-85.8,2,296,eor
4928,2021060112,3560,-999,48.66,9.26,17668,81.24,-54.2,1,-85.8,2.1,294,eor
4928,2021060112,3562,-999,48.66,9.26,17679,81.11,-54.2,1,-85.7,2.1,291,eor
4928,2021060112,3564,-999,48.66,9.26,17690,80.99,-54.2,1,-85.7,2.2,290,eor
4928,2021060112,3566,-999,48.66,9.26,17699,80.87,-54.2,1,-85.7,2.3,289,eor
4928,2021060112,3568,-999,48.66,9.26,17708,80.73,-54.3,1,-85.7,2.5,289,eor
4928,2021060112,3570,-999,48.66,9.26,17719,80.61,-54.3,1,-85.7,2.6,289,eor
4928,2021060112,3572,-999,48.66,9.26,17727,80.49,-54.4,1,-85.7,2.7,290,eor
4928,2021060112,3574,-999,48.66,9.26,17737,80.38,-54.4,1,-85.7,2.8,291,eor
4928,2021060112,3576,-999,48.66,9.26,17747,80.26,-54.5,1,-85.7,3,293,eor
4928,2021060112,3578,-999,48.66,9.26,17756,80.14,-54.6,1,-85.7,3.1,294,eor
4928,2021060112,3580,-999,48.66,9.26,17765,80.02,-54.6,1,-85.7,3.3,296,eor
4928,2021060112,3582,-999,48.66,9.26,17775,79.91,-54.6,1,-85.7,3.4,298,eor
4928,2021060112,3584,-999,48.66,9.26,17786,79.77,-54.7,1,-85.7,3.6,300,eor
4928,2021060112,3586,-999,48.66,9.26,17795,79.65,-54.7,1,-85.7,3.8,302,eor
4928,2021060112,3588,-999,48.66,9.26,17806,79.52,-54.8,1,-85.7,4,304,eor
4928,2021060112,3590,-999,48.66,9.26,17816,79.4,-54.9,1,-85.8,4.1,305,eor
4928,2021060112,3592,-999,48.66,9.26,17826,79.27,-55,1,-85.8,4.3,307,eor
4928,2021060112,3594,-999,48.66,9.26,17836,79.15,-55.1,1,-85.8,4.5,308,eor
4928,2021060112,3596,-999,48.66,9.26,17847,79.01,-55.1,1,-85.9,4.6,310,eor
4928,2021060112,3598,-999,48.66,9.26,17856,78.9,-55.2,1,-85.9,4.7,311,eor
4928,2021060112,3600,-999,48.66,9.26,17866,78.78,-55.3,1,-85.9,4.8,312,eor
4928,2021060112,3602,-999,48.66,9.26,17876,78.67,-55.3,1,-86,4.9,313,eor
4928,2021060112,3604,-999,48.66,9.26,17885,78.55,-55.4,1,-86,4.9,314,eor
4928,2021060112,3606,-999,48.66,9.26,17893,78.44,-55.4,1,-86,4.9,315,eor
4928,2021060112,3608,-999,48.66,9.26,17903,78.32,-55.5,1,-86.1,4.8,316,eor
4928,2021060112,3610,-999,48.66,9.26,17912,78.21,-55.5,1,-86.1,4.8,318,eor
4928,2021060112,3612,-999,48.66,9.26,17923,78.08,-55.5,1,-86.1,4.7,319,eor
4928,2021060112,3614,-999,48.66,9.26,17932,77.96,-55.5,1,-86,4.5,320,eor
4928,2021060112,3616,-999,48.66,9.26,17941,77.85,-55.5,1,-86,4.4,322,eor
4928,2021060112,3618,-999,48.66,9.26,17951,77.73,-55.5,1,-86,4.2,324,eor
4928,2021060112,3620,-999,48.66,9.26,17961,77.62,-55.5,1,-86.1,4,326,eor
4928,2021060112,3622,-999,48.66,9.26,17970,77.51,-55.5,1,-86.1,3.8,328,eor
4928,2021060112,3624,-999,48.66,9.26,17978,77.39,-55.6,1,-86.2,3.6,330,eor
4928,2021060112,3626,-999,48.66,9.26,17988,77.28,-55.6,1,-86.2,3.4,333,eor
4928,2021060112,3628,-999,48.66,9.26,17996,77.17,-55.7,1,-86.3,3.2,335,eor
4928,2021060112,3630,-999,48.66,9.26,18006,77.07,-55.8,1,-86.4,3,338,eor
4928,2021060112,3632,-999,48.66,9.26,18016,76.96,-55.8,1,-86.4,2.8,341,eor
4928,2021060112,3634,-999,48.66,9.26,18024,76.85,-55.8,1,-86.5,2.6,343,eor
4928,2021060112,3636,-999,48.66,9.26,18034,76.73,-55.7,1,-86.5,2.4,346,eor
4928,2021060112,3638,-999,48.66,9.26,18042,76.64,-55.6,1,-86.5,2.3,347,eor
4928,2021060112,3640,-999,48.66,9.26,18050,76.53,-55.5,1,-86.4,2.1,349,eor
4928,2021060112,3642,-999,48.66,9.26,18058,76.43,-55.4,1,-86.4,1.9,349,eor
4928,2021060112,3644,-999,48.66,9.26,18068,76.32,-55.3,1,-86.4,1.7,349,eor
4928,2021060112,3646,-999,48.66,9.26,18078,76.21,-55.2,1,-86.4,1.5,347,eor
4928,2021060112,3648,-999,48.66,9.26,18086,76.1,-55.1,1,-86.4,1.4,344,eor
4928,2021060112,3650,-999,48.66,9.26,18095,75.99,-55,1,-86.4,1.2,338,eor
4928,2021060112,3652,-999,48.66,9.26,18104,75.9,-54.9,1,-86.3,1.1,331,eor
4928,2021060112,3654,-999,48.66,9.26,18113,75.78,-54.8,1,-86.3,1,321,eor
4928,2021060112,3656,-999,48.66,9.26,18121,75.67,-54.7,1,-86.3,1,310,eor
4928,2021060112,3658,-999,48.66,9.26,18131,75.58,-54.7,1,-86.3,1,299,eor
4928,2021060112,3660,-999,48.66,9.26,18139,75.47,-54.6,1,-86.2,1,289,eor
4928,2021060112,3662,-999,48.66,9.26,18148,75.36,-54.5,1,-86.2,1.1,281,eor
4928,2021060112,3664,-999,48.66,9.26,18158,75.25,-54.5,1,-86.2,1.2,274,eor
4928,2021060112,3666,-999,48.66,9.26,18167,75.14,-54.5,1,-86.2,1.3,270,eor
4928,2021060112,3668,-999,48.66,9.26,18176,75.05,-54.5,1,-86.2,1.5,268,eor
4928,2021060112,3670,-999,48.66,9.26,18185,74.94,-54.5,1,-86.2,1.6,266,eor
4928,2021060112,3672,-999,48.66,9.26,18195,74.83,-54.5,1,-86.2,1.8,266,eor
4928,2021060112,3674,-999,48.66,9.26,18204,74.72,-54.5,1,-86.2,2,267,eor
4928,2021060112,3676,-999,48.66,9.26,18212,74.61,-54.6,1,-86.2,2.2,268,eor
4928,2021060112,3678,-999,48.66,9.26,18221,74.52,-54.6,1,-86.2,2.4,269,eor
4928,2021060112,3680,-999,48.66,9.26,18230,74.41,-54.6,1,-86.2,2.6,271,eor
4928,2021060112,3682,-999,48.66,9.26,18239,74.3,-54.6,1,-86.2,2.8,273,eor
4928,2021060112,3684,-999,48.66,9.26,18248,74.19,-54.5,1,-86.1,3,275,eor
4928,2021060112,3686,-999,48.66,9.26,18257,74.1,-54.5,1,-86.1,3.2,276,eor
4928,2021060112,3688,-999,48.66,9.26,18267,73.99,-54.5,1,-86.1,3.4,278,eor
4928,2021060112,3690,-999,48.66,9.26,18275,73.88,-54.5,1,-86.1,3.6,280,eor
4928,2021060112,3692,-999,48.66,9.26,18283,73.79,-54.5,1,-86.1,3.7,281,eor
4928,2021060112,3694,-999,48.66,9.26,18293,73.69,-54.5,1,-86.1,3.8,282,eor
4928,2021060112,3696,-999,48.66,9.26,18302,73.58,-54.6,1,-86.1,3.9,283,eor
4928,2021060112,3698,-999,48.66,9.26,18310,73.49,-54.6,1,-86.1,4,284,eor
4928,2021060112,3700,-999,48.66,9.26,18318,73.38,-54.7,1,-86.1,4,284,eor
4928,2021060112,3702,-999,48.66,9.26,18330,73.27,-54.7,1,-86.1,4,285,eor
4928,2021060112,3704,-999,48.66,9.26,18336,73.18,-54.7,1,-86.1,3.9,286,eor
4928,2021060112,3706,-999,48.66,9.26,18345,73.08,-54.7,1,-86.1,3.9,287,eor
